Query.seq	Subject.seq	Percent.ID	Length	Mismatch	Query.start	Query.end	Subject.start	Subject.end	E.value	Bit.score
parc	BMP1214_parC_13_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-3692_sunde_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-4847_sunde_parC_6_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-473_sunde_parC_9_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-2776_sunde_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-2084_sunde_parC_6_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-4460_sunde_parC_2_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-3218_sunde_parC_8_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-880_sunde_parC_2_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-2050_sunde_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-1439_sunde_parC_6_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-3805_sunde_parC_9_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-714_sunde_parC_9_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-1116_sunde_parC_2_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-3781_sunde_parC_6_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-2839_sunde_parC_8_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-779_sunde_parC_8_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-1593_sunde_parC_8_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-3893_sunde_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-4379_sunde_parC_6_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-2279_sunde_parC_2_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-3929_sunde_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-1320_sunde_parC_5_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-3926_sunde_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-874_sunde_parC_8_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-4682_sunde_parC_5_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-3334_sunde_parC_8_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-2809_sunde_parC_2_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-2782_sunde_parC_6_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-2734_sunde_parC_6_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-2280_sunde_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-1803_sunde_parC_9_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-4196_sunde_parC_8_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-1176_sunde_parC_8_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-1446_sunde_parC_1_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-4247_sunde_parC_5_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-4248_sunde_parC_1_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-2615_sunde_parC_9_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-1007_sunde_parC_12_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-4390_sunde_parC_15_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-2151_sunde_parC_8_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-709_sunde_parC_8_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-706_sunde_parC_2_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-2716_sunde_parC_8_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-358_sunde_parC_12_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-879_sunde_parC_2_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-3095_sunde_parC_2_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-4639_sunde_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-4306_sunde_parC_8_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-3934_sunde_parC_17_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-4735_sunde_parC_10_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-2485_sunde_parC_8_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-1221_sunde_parC_5_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-2729_sunde_parC_9_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-3777_sunde_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-3247_sunde_parC_6_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-802_sunde_parC_8_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-3295_sunde_parC_10_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-1775_sunde_parC_8_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-3464_sunde_parC_6_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-4174_sunde_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-2860_sunde_parC_9_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-1097_sunde_parC_4_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-580_sunde_parC_8_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-4203_sunde_parC_5_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-2544_sunde_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-2730_sunde_parC_12_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-4652_sunde_parC_11_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-2242_sunde_parC_13_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-1001_sunde_parC_12_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-1649_sunde_parC_6_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-3723_sunde_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-2125_sunde_parC_8_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-710_sunde_parC_3_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-1440_sunde_parC_3_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-3863_sunde_parC_2_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-1768_sunde_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-582_sunde_parC_17_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-1095_sunde_parC_8_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-810_sunde_parC_5_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-1946_sunde_parC_9_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-2643_sunde_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-3297_sunde_parC_1_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-4459_sunde_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-3773_sunde_parC_5_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-3650_sunde_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-2353_sunde_parC_4_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-3545_sunde_parC_6_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-475_sunde_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-1319_sunde_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-1585_sunde_parC_8_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-388_sunde_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-4514_sunde_parC_8_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-1683_sunde_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-3688_sunde_parC_8_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-507_sunde_parC_11_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-1658_sunde_parC_6_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-2124_sunde_parC_6_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-711_sunde_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-4046_sunde_parC_16_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-2297_sunde_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-476_sunde_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-1000_sunde_parC_10_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-3046_sunde_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-2545_sunde_parC_8_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-2360_sunde_parC_8_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-798_sunde_parC_15_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-4653_sunde_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-3576_sunde_parC_5_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-4175_sunde_parC_5_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-2861_sunde_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-694_sunde_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-1774_sunde_parC_11_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-3465_sunde_parC_9_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-4108_sunde_parC_5_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-1945_sunde_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-4107_sunde_parC_15_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-2640_sunde_parC_11_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-3408_sunde_parC_6_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-3554_sunde_parC_5_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-2940_sunde_parC_9_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-2406_sunde_parC_4_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-1214_sunde_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-4341_sunde_parC_6_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-2295_sunde_parC_9_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-389_sunde_parC_10_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-1584_sunde_parC_8_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-474_sunde_parC_9_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-3447_sunde_parC_8_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-3448_sunde_parC_8_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-610_sunde_parC_8_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-1594_sunde_parC_9_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-3590_sunde_parC_1_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-3115_sunde_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-2699_sunde_parC_11_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-4458_sunde_parC_2_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-2723_sunde_parC_9_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-2372_sunde_parC_19_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-3296_sunde_parC_8_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-723_sunde_parC_9_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-3125_sunde_parC_8_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-4019_sunde_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-1256_sunde_parC_6_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-1022_sunde_parC_8_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-3029_sunde_parC_12_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-873_sunde_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-583_sunde_parC_5_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-1769_sunde_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-1417_sunde_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-215_sunde_parC_10_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-4736_sunde_parC_1_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-1418_sunde_parC_5_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-4739_sunde_parC_6_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-3042_sunde_parC_7_1	100	120	0	1	120	1	120	2.83E-89	251
parc	2018-01-1475_sunde_parC_15_1	100	120	0	1	120	1	120	2.83E-89	251
